uid,shopName,ownerName,email,password,phoneNumber,primarySkill,city,area,visitingCharges,rating,reviewsCount
ed8q5I7WAFcwUoNV2HZ0KhFBLMF3,Auto Refine Car Repairing Workshop,Auto Refine Car ing,provider_chij8ex7q8idgtkrtg5g7bpyhou@yaqeen.com,Password123!,03051976730,Automobile Mechanic,Lahore,Johar Town,500,4.3,23
MNBMzIHF8Mb1VoMUB519qN7sVUE3,IQwheels,IQwheels,provider_chijxsf7iuqdgtkrh5oa2rwjlpa@yaqeen.com,Password123!,03115051893,Automobile Mechanic,Lahore,Johar Town,500,4.5,124
zr7xd6udbxP2Sz03Pz4NIJS9RkI2,Auto Master Workshop,Auto Master,provider_chijh7tjneackacrppcggfksrdo@yaqeen.com,Password123!,03099896976,Automobile Mechanic,Lahore,Johar Town,500,4.9,15
XvaPNsXunsaKlAkp6Hvt30gDrkd2,Ansar Refrigeration &PCB repairing center,Ansar Refrigeration &PCB ing,provider_chijzvh8vaabgtkrno6loosjn4k@yaqeen.com,Password123!,03366581681,Appliance Repair,Lahore,Johar Town,400,5,6
SACQCWJZHJPA6APldRkvWMi9dkj2,Supreme AC Service Lahore,Supreme  Service Lahore,provider_chijf8sxfrobgtkr1d7qygnojn4@yaqeen.com,Password123!,03376842491,Appliance Repair,Lahore,Johar Town,400,4.8,40
4gpUX1oHJLMrnxClhkqVaFupenL2,"Mr Ali Cool Palace - AC Repair , fridge & Geyser service [Johar Town]","Mr Ali Cool Pale -   , fridge & Geyser service [Johar Town]",provider_chijcx2iroadgtkr22p34zuo4iq@yaqeen.com,Password123!,03000112397,Appliance Repair,Lahore,Johar Town,400,4.8,20
I5aP76P1YaNsAqOda7vUyYQuEc02,Al Rahman cooling point Refrigerator & Air conditioner repair shop,Al Rahman cooling point Refrigerator & Air conditioner,provider_chijdeujeokdgtkr_odv2l3tkki@yaqeen.com,Password123!,03074537502,Appliance Repair,Lahore,Johar Town,400,4.8,31
nYIYbxaadVZLEZHG7bxAqK5wFaI2,AirXpert Technical Services,AirXpert Technical,provider_chij8ufreb0dgtkrljnjskx201e@yaqeen.com,Password123!,03264257000,Appliance Repair,Lahore,Johar Town,400,5,5
2SASaybXIPXdye4hZUJV1p0y3GH2,Yaseen Refrigeration & Electrical services,Yaseen Refrigeration & Electrical,provider_chij584ddwgdgtkrruoacubvfm8@yaqeen.com,Password123!,03449282829,Appliance Repair,Lahore,Johar Town,400,4.3,30
DjDyQT6WbNV24bdByfFSUJlkAev2,"Umer's Kitchen Hood, Stove & Home Appliances Repair","Umer's Kitchen Hood, Stove & Home Appliances",provider_chijuuupzayqla8rm9y4w0ec8am@yaqeen.com,Password123!,03201496309,Appliance Repair,Lahore,Johar Town,400,5,3
6Or5yD9G87N0TopaTyeSYziylux2,Multi Services & Repairing Works,Multi  & ing Works,provider_chijquohycmbgtkrqrhko4zsonw@yaqeen.com,Password123!,03138532394,Appliance Repair,Lahore,Johar Town,400,5,1
aTggIz14JsZKYf0bYzLfiRajzyj2,MiraculousCleaners(PVT) LTD. | Professional Deep Cleaning| Trusted Cleaning Company| Janitorial Staff Company,MirulousCleaners(PVT) LTD. | Professional Deep Cleaning| Trusted Cleaning Company| Janitorial Staff Company,provider_chijv8nfnl4fgtkrmggvvutoycm@yaqeen.com,Password123!,03238490009,Cleaning & Janitorial,Lahore,Johar Town,350,4.7,50
QY32RPdurNRg4i8LvGmvXrCB54K2,Mahir Company,Mahir Company,provider_chij____dykcgtkrzfqkrwwdzqy@yaqeen.com,Password123!,03096661919,Cleaning & Janitorial,Lahore,Johar Town,350,4.2,1314
Ixwnuk89rqhE6PK0wMRIcqrM5xL2,Pak Cleaning Services | Professional Deep Cleaning Service,Pak Cleaning  | Professional Deep Cleaning Service,provider_chijddshneipgtkrr9fycihik9q@yaqeen.com,Password123!,03001117064,Cleaning & Janitorial,Lahore,Johar Town,350,4.3,65
VgaiMe2ne8er6eHIYnpJht7hHw12,Rubab Cleaning Company (Pvt) Ltd,Rubab Cleaning Company (Pvt) Ltd,provider_chijm4apbgcpgtkry4fw0iamhkw@yaqeen.com,Password123!,03194342993,Cleaning & Janitorial,Lahore,Johar Town,350,4.8,204
K7fY7DU7mCd0mvZ5Lni4yumr2a02,Urgent Cleaning service,Urgent Cleaning service,provider_chije4sbfwqhgtkr6fpbepfz0ji@yaqeen.com,Password123!,03266110966,Cleaning & Janitorial,Lahore,Johar Town,350,4.9,112
ZAFR2rKyXwMZAElz5vqHfkEyju93,Super janitorial cleaning service,Super janitorial cleaning service,provider_chijpu2cficfgtkrw6x--2zkhx4@yaqeen.com,Password123!,03234254301,Cleaning & Janitorial,Lahore,Johar Town,350,5,3
xz3P8WeHUBhb77bT1YBRuniGDYj1,All Clean Home Services since (2001),All Clean Home  since (2001),provider_chijuqhoqnufgtkrmxyjbh50lwk@yaqeen.com,Password123!,03213399100,Cleaning & Janitorial,Lahore,Johar Town,350,4.8,96
hZD4GVzzG2RP1UL4W2ozioiC1vV2,Lahore Deep Cleaners,Lahore Deep Cleaners,provider_chijq_5bhraln00rntrn44vmz78@yaqeen.com,Password123!,03266110970,Cleaning & Janitorial,Lahore,Johar Town,350,4.8,24
Bl1vL5noPzOg1CpFsFioRBU3Us93,XPERT & FIXIT Cooling service Point,XPERT & FIXIT Cooling service Point,provider_chijx6wwb-wfgtkrih73uxn9vk0@yaqeen.com,Password123!,03028066725,AC Technician,Lahore,Model Town,500,4.5,225
8TvnSENWJ8akft66JCcs7Pc5Mos1,Kareegar Electric Works,Kareegar Electric Works,provider_chij6txmhm8fgtkr43q5oklicei@yaqeen.com,Password123!,03424405239,AC Technician,Lahore,Model Town,500,4.6,10
wguCCgApftPFEpSZmtEKpRbmqJU2,MaxFix Ac Service & Repair(Electrician)All Lahore,MaxFix  Service & ()All Lahore,provider_chijf0kncpsfgtkrt6_qwn2d2ae@yaqeen.com,Password123!,03710170295,AC Technician,Lahore,Model Town,500,4.8,111
PLL54LjszhNANREFlBLLRJndHrI2,Daud repair services/Ac repair service centre Lahore/,Daud  /  service centre Lahore/,provider_chijzr_0taahgtkrmvr30mqcbee@yaqeen.com,Password123!,03334846062,AC Technician,Lahore,Model Town,500,4.9,114
5HWGBWVoG6Zsr9sOyRxkNdTDsqo1,Hamza AC repair Shop,Hamza,provider_chijkdyilzcdgtkrvuaoqmpxijq@yaqeen.com,Password123!,03335271443,AC Technician,Lahore,Model Town,500,5,27
zw4fFTKZvmRURqmrJ9WWZt5SY4C2,Husnain Cooling & Geyser Center,Husnain Cooling & Geyser,provider_chijxqcmdpidgtkr_r7xapt7w1o@yaqeen.com,Password123!,03007359393,AC Technician,Lahore,Model Town,500,4.5,134
soLIxUI0QxNC7lVJLO9HpN55qS73,Technovation Cool Services,Technovation Cool,provider_chijk7m2_xshgtkrnzccxl2c8rg@yaqeen.com,Password123!,03004418174,AC Technician,Lahore,Model Town,500,4,12
wNO3sPdIaVQwAq3Hzbaws0Y5nQM2,Husnain Cooling & Geyser Center,Husnain Cooling & Geyser,provider_chijbt6muhabgtkrjgjth8fk9hs@yaqeen.com,Password123!,03114186209,AC Technician,Lahore,Model Town,500,4.8,83
dGNbs53JixPPzrJnNjMm0NiiIv72,Zubair Plumbing Services,Zubair,provider_chijibslrjmdgtkrr-mjckw1kbm@yaqeen.com,Password123!,03124740940,Plumber,Lahore,Model Town,300,4.9,276
OwWHt2KqXZMeZlGvm6bZA43GbZt2,Arif plumbing services,Arif,provider_chijdzjh8nwdgtkr1xnqcwtenu8@yaqeen.com,Password123!,03004312739,Plumber,Lahore,Model Town,300,4.9,178
gCJDWZxNoXezYDaQHIVCED6XiF42,Asif plumbing services,Asif,provider_chijo0b4be8dgtkrhvqbhtkkibw@yaqeen.com,Password123!,03015404356,Plumber,Lahore,Model Town,300,4.8,118
Md0ONtJQvCUpDMaxeeA2fAKr3Iq2,Shafqat,Shafqat,provider_chijexpggaafgtkreezb7cx-xbu@yaqeen.com,Password123!,03044242874,Plumber,Lahore,Model Town,300,5,1
nSsiyF6XLrRfMUH18yWCys1yxFn1,Plumber Services.Home Resue. Electric Motors Repairing,Plumber .Home Resue. Electric Motors ing,provider_chijwzu_lqajgtkr6a2bl5jgl7c@yaqeen.com,Password123!,03024125953,Plumber,Lahore,Model Town,300,4.8,50
V6sim7s56gQP5XG4FUyF7vm4DpB3,Bushra and Sons Sanitary,Bushra and Sons Sanitary,provider_chijxcmvpwbvgdkrj19zwquwjcs@yaqeen.com,Password123!,03004869461,Plumber,Lahore,Model Town,300,5,140
5vHwJwzdMMUJg362qk7gqJAiD6s2,Azeem Ac technician & Electrician & Plumber,Azeem  technician &  & Plumber,provider_chij22ezlzyhgtkrxt2ca201zuk@yaqeen.com,Password123!,03324081940,Plumber,Lahore,Model Town,300,4.5,25
kNEfgms0dBRPUFpZJxPy3LKTXjd2,Plumbing and electric work,and electric work,provider_chijcuqjz910zowr7kobfil3vhw@yaqeen.com,Password123!,03017713251,Plumber,Lahore,Model Town,300,4.7,27
IsZ22YsD5USG0D10Qkd0a1fPOBl2,Rashid Electrician model TownTown lahore,Rashid  model TownTown lahore,provider_chijqvr8ikifgtkrnz15ipbvava@yaqeen.com,Password123!,03226930672,Electrician,Lahore,Model Town,300,5,5
8TvnSENWJ8akft66JCcs7Pc5Mos1,Kareegar Electric Works,Kareegar Electric Works,provider_chij6txmhm8fgtkr43q5oklicei@yaqeen.com,Password123!,03424405239,Electrician,Lahore,Model Town,300,4.6,10
7YBtlzjgNhhue6ocVaqtyZoioVE2,Vision Electrical Service,Vision Electrical Service,provider_chij_7jrgpmwiykrecobz84wvjg@yaqeen.com,Password123!,03336844454,Electrician,Lahore,Model Town,300,4.7,13
fY4jYXjMa7ZzLjhKAugPM4owHgn1,Electrician Lahore,Lahore,provider_chij0sznobilquwr8z2tnd78qsc@yaqeen.com,Password123!,03074725279,Electrician,Lahore,Model Town,300,5,21
vCWrC8QVI0VOU5ix3jnWo1FNj7g1,MU Services Lahore / Auto Electrician / Auto mechanic / Battery Service / Car Painting / Plumber,MU  Lahore / Auto  / Auto mechanic / Battery Service / Car Painting / Plumber,provider_chijk_aecrr-kewr2ua1p2ibr9k@yaqeen.com,Password123!,03224499424,Electrician,Lahore,Model Town,300,5,1
yXTZNva2UHXJlkA8pn31Gx14e9I2,Electrician services,Professional Provider,provider_chijfca7pcejgtkr9xr_nbirq1a@yaqeen.com,Password123!,03097875429,Electrician,Lahore,Model Town,300,5,2
1A11UdEMR5WeCfvAQ0kHtOmbubY2,Ijaz Electric Store & Cool Point,Ijaz Electric  & Cool Point,provider_chij3rghxaafgtkrfflfsj1iocw@yaqeen.com,Password123!,03226871153,Electrician,Lahore,Model Town,300,5,1
c4xjOvuJHhZN0WHVvp6ukdD4eU53,Rizwan Autos Electrician And Car Ac,Rizwan Autos  And Car,provider_chijuxtyvel_gdkrrxwyt2btiiw@yaqeen.com,Password123!,03074352054,Electrician,Lahore,Model Town,300,4.8,19
XlLcugVijZOO9HtPUme8TOKQzfw1,Online Carpenter Services Lahore Pakistan,Online   Lahore Pakistan,provider_chijjbyqhuihgtkrplqe8ywsm0y@yaqeen.com,Password123!,03274898277,Carpenter,Lahore,Model Town,400,3.9,7
PdeaSmEdGGMQzHzg5pqEyLAiBvl2,Insightwood,Insightwood,provider_chijluowzdchgtkr-zxyg9ufqqy@yaqeen.com,Password123!,03217399166,Carpenter,Lahore,Model Town,400,4.8,143
rb8JdSEOgJajysekDAHmcBe61Rf1,carpenter service in Lahore,service in Lahore,provider_chijx7vveoedgtkrzz9blkfcr0e@yaqeen.com,Password123!,03070012356,Carpenter,Lahore,Model Town,400,5,13
nNOpwRnLKNTPLhiSfarRSLlsxZR2,"Furniture,carpenter,sofa worksLahore","Furniture,,sofa worksLahore",provider_chijvxj781odgtkr29z3w9owdjy@yaqeen.com,Password123!,03004471816,Carpenter,Lahore,Model Town,400,4.5,25
ozXyr8aNFHRdelB1HFUOyibQVI93,Al-Saudia Wood Works and Hardware,Al-Saudia Wood Works and Hardware,provider_chijpelsnuebgtkr1yycn8vv7t0@yaqeen.com,Password123!,03218894400,Carpenter,Lahore,Model Town,400,4.8,14
optUkhzrghX9BYtRfpqi4eqHRPg2,Carpenter in lahore,in lahore,provider_chijavn_n5ofgtkrro3wwpfbb-8@yaqeen.com,Password123!,03004271244,Carpenter,Lahore,Model Town,400,5,1
XpeTBws30JU3AkB7In8HCIiGYKE3,"Best wood works,Tabassumwoodworks","Best wood works,Tabassumwoodworks",provider_chijttiapwahgtkrp2ronfx-roa@yaqeen.com,Password123!,03087822106,Carpenter,Lahore,Model Town,400,4.2,10
SFKuWTwz1XcRexuBbI8j5QKVRYk2,Interwood Lahore,Interwood Lahore,provider_chijfvmqnm4egtkrwb3oimdisec@yaqeen.com,Password123!,04235941141,Carpenter,Lahore,Model Town,400,4,813
07JaYoMzTfUyvqsaY8VJGHdtTbC3,Best Painting Services,Best Painting,provider_chij14binhwhgtkreyrznacuces@yaqeen.com,Password123!,03479018677,Painter,Lahore,Model Town,600,5,3
XpHsgbP34NVYhuFxwRQCak1pthT2,Home Decor Handmade Paintings,Home Decor Handmade Paintings,provider_chijj5x_ahsbgtkr5xxedy7izum@yaqeen.com,Password123!,03204355138,Painter,Lahore,Model Town,600,5,64
4LeZMdGt5ggSPD5j2jgMn4GVEaw1,Prime Painter Lahore,Prime  Lahore,provider_chijsbcsrmkl0gwrmbc1geg80sq@yaqeen.com,Password123!,03048083417,Painter,Lahore,Model Town,600,5,7
bI6yqtkhzOQTBKmgWidq7sAWPur1,Adnan paint contractor and renovation (painter)(house painter)(industrial painter),Adnan paint contrtor and renovation ()(house )(industrial ),provider_chij4qobq1chgtkrjqn-vfjhpju@yaqeen.com,Password123!,03034379221,Painter,Lahore,Model Town,600,4.6,11
5SnPIwZ2l1eeQPNj7sODOdhoIGj2,"Babar Paint House Lahore official (Jotun, Brighto, Dulux)","Babar Paint House Lahore official (Jotun, Brighto, Dulux)",provider_chij-8xkjyybgtkrqb1qzugr7q4@yaqeen.com,Password123!,03134680990,Painter,Lahore,Model Town,600,4.9,52
FdkX2K5AtUaSdvWxgrFsEAAXzIs1,Paint Wala,Paint Wala,provider_chijpe6blkifgtkrihumdua6qwa@yaqeen.com,Password123!,03116554850,Painter,Lahore,Model Town,600,5,1
84GkGAx57uYzHN6OA2YDK7zcElx2,Gohar Ali & Sons Paint House,Gohar Ali & Sons Paint House,provider_chij93bm7rkegtkrvzspeq-j5do@yaqeen.com,Password123!,04235855016,Painter,Lahore,Model Town,600,3,1
OoF0GLXAmZUdwJ3ZYoAnMiVNMvR2,Awan Paint House,Awan Paint House,provider_chij57g-mqsfgtkrl6fqil237co@yaqeen.com,Password123!,03324706131,Painter,Lahore,Model Town,600,5,6
HlfzsmAFZQbjA32e2hwZhPcXqCm2,Depilex Beauty Clinic & Depilex Men Salon Model Town Lahore,Depilex Beauty  & Depilex Men  Model Town Lahore,provider_chijpwjg3_4fgtkrhz_spx7ovou@yaqeen.com,Password123!,03330276838,Beauty Parlor,Lahore,Model Town,450,4.6,187
CHYzKp8NZNTpYwf2UWrYY5f1hG93,𝐁𝐞𝐚𝐮𝐭𝐲 𝐂𝐚𝐫𝐞 𝐛𝐲 𝐍𝐚𝐛𝐢𝐥𝐚,𝐁𝐞𝐚𝐮𝐭𝐲 𝐂𝐚𝐫𝐞 𝐛𝐲 𝐍𝐚𝐛𝐢𝐥𝐚,provider_chijxc6baoohgtkro68xatkyj20@yaqeen.com,Password123!,03351724356,Beauty Parlor,Lahore,Model Town,450,4.7,2682
girpo9cxrEhC7vdjD4gecQN8VV62,H ONE Salon & Aesthetics – Best Beauty Salon in Model Town Lahore,H ONE  & Aesthetics – Best Beauty  in Model Town Lahore,provider_chijjahjtzupgtkryeil20txq9m@yaqeen.com,Password123!,03013336675,Beauty Parlor,Lahore,Model Town,450,4.7,1103
JYqiI9LbsZVnMjecLFuwBTvonaj2,Marvel Beauty Clinic,Marvel Beauty,provider_chij99i5nxiegtkraa3st5ohmrw@yaqeen.com,Password123!,03022269393,Beauty Parlor,Lahore,Model Town,450,4.2,231
r4a0uKCrBoMCTprGv1OXSBAl0rA2,vanity salon and spa,vanity  and spa,provider_chijlyfixrwfgtkr8dlnoiqjz14@yaqeen.com,Password123!,03039640674,Beauty Parlor,Lahore,Model Town,450,4.5,980
t4pvkzu0v5WmtW6IhxpK9PMnmEf1,Ahti's Beauty Salon,Ahti's Beauty,provider_chijtzswdoihgtkrcf7x3ambr7o@yaqeen.com,Password123!,03054163639,Beauty Parlor,Lahore,Model Town,450,4.9,69
D9GmNEiKJJYEI8jAZj9JOw3R97B3,Raheela's Makeup Lounge,Raheela's Makeup Lounge,provider_chijk6h0wckfgtkrlgeyqko-_o0@yaqeen.com,Password123!,03344399464,Beauty Parlor,Lahore,Model Town,450,4.5,153
lAwEN6RKe1dTwZKl5wIpZCAQQMt1,Bushra and Zaro Beauty Salon,Bushra and Zaro Beauty,provider_chiju5epjbiegtkrxkslwlrx9fc@yaqeen.com,Password123!,03176661339,Beauty Parlor,Lahore,Model Town,450,4.1,51
KDm1W0OYTvWB99gkveEz2FPwniV2,SmartCut Salon- Model Town,SmartCut - Model Town,provider_chijj91ckhwfgtkruarullvlgcs@yaqeen.com,Password123!,03227999771,Barber & Grooming,Lahore,Model Town,200,4.4,573
HlfzsmAFZQbjA32e2hwZhPcXqCm2,Depilex Beauty Clinic & Depilex Men Salon Model Town Lahore,Depilex Beauty  & Depilex Men  Model Town Lahore,provider_chijpwjg3_4fgtkrhz_spx7ovou@yaqeen.com,Password123!,03330276838,Barber & Grooming,Lahore,Model Town,200,4.6,187
5d5McMlDfTdfU4FXyJqD3TMfupf1,Sun In Hair Salon,Sun In Hair,provider_chijf4nz1hmegtkrdlclozisbso@yaqeen.com,Password123!,04235850324,Barber & Grooming,Lahore,Model Town,200,4.3,184
V0YIIW0BauekyaMsss62QL8eRiq1,Vicky Hair Saloon,Vicky Hair Saloon,provider_chijeskxgx4egtkrbn7vldfa8jo@yaqeen.com,Password123!,03004900271,Barber & Grooming,Lahore,Model Town,200,4.6,37
5kanysyXcQcnS2JAkL1Sz061vRA3,Ali baba Men’s Saloon,Ali baba Men’s Saloon,provider_chijhancvwafgtkrcjxrzsxggru@yaqeen.com,Password123!,03044440944,Barber & Grooming,Lahore,Model Town,200,4.8,4
girpo9cxrEhC7vdjD4gecQN8VV62,H ONE Salon & Aesthetics – Best Beauty Salon in Model Town Lahore,H ONE  & Aesthetics – Best Beauty  in Model Town Lahore,provider_chijjahjtzupgtkryeil20txq9m@yaqeen.com,Password123!,03013336675,Barber & Grooming,Lahore,Model Town,200,4.7,1103
dAzLp39gBuRqW3Tta2Pp9VBHjEE2,Desired Men's Lounge,Desired Men's Lounge,provider_chij60fiyy0fgtkriu1zfcqqxqs@yaqeen.com,Password123!,03025772207,Barber & Grooming,Lahore,Model Town,200,4.8,6
MvVDM8zarZMwvYzk8hPnldtbYnE2,Clippers Men's Saloon,Clippers Men's Saloon,provider_chijd5ydn50fgtkr8xvvec5frws@yaqeen.com,Password123!,03097254737,Barber & Grooming,Lahore,Model Town,200,5,2
bUatp4HRCgfnxwKALEMJx0n76Qp2,Bismillah Auto Workshop,Bismillah Auto,provider_chijrs29hqadgtkr52n9tgf3xom@yaqeen.com,Password123!,03124770044,Automobile Mechanic,Lahore,Model Town,500,5,310
96ztDuWqTGSDouTfDuGRAhQLNek2,Power Autos,Power Autos,provider_chijc-gxcfkfgtkrrmujkoaewey@yaqeen.com,Password123!,03224552112,Automobile Mechanic,Lahore,Model Town,500,4.7,31
vCWrC8QVI0VOU5ix3jnWo1FNj7g1,MU Services Lahore / Auto Electrician / Auto mechanic / Battery Service / Car Painting / Plumber,MU  Lahore / Auto  / Auto mechanic / Battery Service / Car Painting / Plumber,provider_chijk_aecrr-kewr2ua1p2ibr9k@yaqeen.com,Password123!,03224499424,Automobile Mechanic,Lahore,Model Town,500,5,1
LqAJG1kgbuOUBtFH4N1d4NWy0ZP2,PakWheels Service Center Model Town,PakWheels Service  Model Town,provider_chijaxyjaqadgtkrjbfiomru16m@yaqeen.com,Password123!,042111943357,Automobile Mechanic,Lahore,Model Town,500,4.9,1052
1snZFqS3pJdJ1FQLXVVb7ddJ2Zm1,Imran AUTOS - Car Mechanic,Imran AUTOS - Car Mechanic,provider_chijzyndysgfgtkreox00v9nvgu@yaqeen.com,Password123!,03004317574,Automobile Mechanic,Lahore,Model Town,500,4.3,49
isZVXjeTTwhbh7wiFGrFl9lkQuQ2,Saim Autos Electric House,Saim Autos Electric House,provider_chijf2-b-hkegtkrvyx7kxgut00@yaqeen.com,Password123!,03434545830,Automobile Mechanic,Lahore,Model Town,500,4.5,124
bJR1Xias3Ea8wnMAPF5vnvwdkFv2,Abid Computerised Vehicle Tune Up,Abid Computerised Vehicle Tune Up,provider_chijzxvzufgdgtkr1nbad_odswa@yaqeen.com,Password123!,03008109402,Automobile Mechanic,Lahore,Model Town,500,4.6,638
vGQEHwYJsxW2dEZ5TVQ7d1cdnF73,M.M Auto's Workshop,M.M Auto's,provider_chijkdrlpaahgtkrvt8fswa67_s@yaqeen.com,Password123!,03144075758,Automobile Mechanic,Lahore,Model Town,500,5,1
DjDyQT6WbNV24bdByfFSUJlkAev2,"Umer's Kitchen Hood, Stove & Home Appliances Repair","Umer's Kitchen Hood, Stove & Home Appliances",provider_chijuuupzayqla8rm9y4w0ec8am@yaqeen.com,Password123!,03201496309,Appliance Repair,Lahore,Model Town,400,5,3
CSMn3O2l41dkc4QVc904OJnmeZw1,Home Appliances Repair (by Ali Asghar),Home Appliances  (by Ali Asghar),provider_chij_yhw04c-9umr3dyuocasccu@yaqeen.com,Password123!,03434850671,Appliance Repair,Lahore,Model Town,400,5,21
CufA5GgVyWdsHIiCHslQbN278GJ2,Repair Home Appliances,Home Appliances,provider_chijv5yw7difgtkrkqzcfiyqboe@yaqeen.com,Password123!,03214792084,Appliance Repair,Lahore,Model Town,400,5,7
5vHwJwzdMMUJg362qk7gqJAiD6s2,Azeem Ac technician & Electrician & Plumber,Azeem  technician &  & Plumber,provider_chij22ezlzyhgtkrxt2ca201zuk@yaqeen.com,Password123!,03324081940,Appliance Repair,Lahore,Model Town,400,4.5,25
He5TKggtPpWFB11mZkQQgWsImSs1,Coolenta,Coolenta,provider_chij23gbrqgfgtkr4m65-jkzkwc@yaqeen.com,Password123!,03052888802,Appliance Repair,Lahore,Model Town,400,5,4
U3zr7x2MJtcQzdtqFUSZtCjlSu92,Fisher Appliances Pakistan - Service Centre,Fisher Appliances Pakistan - Service Centre,provider_chijb0kvkaahgtkrtgcfltkv8jo@yaqeen.com,Password123!,03000321602,Appliance Repair,Lahore,Model Town,400,5,4
EcOrf3D5dNUCezLeEUigTbnZW4P2,Javed Electric and Gas Home Services,Javed Electric and Gas Home,provider_chijnwm8g_ufgtkrhi2-zyb4ras@yaqeen.com,Password123!,03214327154,Appliance Repair,Lahore,Model Town,400,4.8,231
FmjzxnvkhDZ5MsZYHngjJFupzcW2,Top Noch Repairs,Top Noch s,provider_chijpyd9zeuhgtkrr7wdnj5mw6w@yaqeen.com,Password123!,03061814123,Appliance Repair,Lahore,Model Town,400,1,1
aTggIz14JsZKYf0bYzLfiRajzyj2,MiraculousCleaners(PVT) LTD. | Professional Deep Cleaning| Trusted Cleaning Company| Janitorial Staff Company,MirulousCleaners(PVT) LTD. | Professional Deep Cleaning| Trusted Cleaning Company| Janitorial Staff Company,provider_chijv8nfnl4fgtkrmggvvutoycm@yaqeen.com,Password123!,03238490009,Cleaning & Janitorial,Lahore,Model Town,350,4.7,50
Ixwnuk89rqhE6PK0wMRIcqrM5xL2,Pak Cleaning Services | Professional Deep Cleaning Service,Pak Cleaning  | Professional Deep Cleaning Service,provider_chijddshneipgtkrr9fycihik9q@yaqeen.com,Password123!,03001117064,Cleaning & Janitorial,Lahore,Model Town,350,4.3,65
K7fY7DU7mCd0mvZ5Lni4yumr2a02,Urgent Cleaning service,Urgent Cleaning service,provider_chije4sbfwqhgtkr6fpbepfz0ji@yaqeen.com,Password123!,03266110966,Cleaning & Janitorial,Lahore,Model Town,350,4.9,112
VgaiMe2ne8er6eHIYnpJht7hHw12,Rubab Cleaning Company (Pvt) Ltd,Rubab Cleaning Company (Pvt) Ltd,provider_chijm4apbgcpgtkry4fw0iamhkw@yaqeen.com,Password123!,03194342993,Cleaning & Janitorial,Lahore,Model Town,350,4.8,204
xz3P8WeHUBhb77bT1YBRuniGDYj1,All Clean Home Services since (2001),All Clean Home  since (2001),provider_chijuqhoqnufgtkrmxyjbh50lwk@yaqeen.com,Password123!,03213399100,Cleaning & Janitorial,Lahore,Model Town,350,4.8,96
iBHWj3gBLoh9ipiUsInMZZSoXfm1,Multi Cleaning Services,Multi Cleaning,provider_chijgxygthshgtkrzzvqc0xvgac@yaqeen.com,Password123!,03000999860,Cleaning & Janitorial,Lahore,Model Town,350,4.6,56
tjujaLZB1VZL1XsgcnVrwNbZXgy2,Fast Janitorial Services,Fast Janitorial,provider_chijh3qdsz4hgtkrugk1squjsxk@yaqeen.com,Password123!,03001917111,Cleaning & Janitorial,Lahore,Model Town,350,5,8
P7gkRuMC7GWzyxL1T4lGU4bYQx82,AenZay Facility Management - Head Office,AenZay Fility Management - Head Office,provider_chij4zembvkegtkrxyqet-hh01a@yaqeen.com,Password123!,03077773273,Cleaning & Janitorial,Lahore,Model Town,350,4.3,35
z7NDnHj507NQZjhobuWC2pkGO403,Abdullah electric concern,Abdullah electric concern,provider_chijhevniu0bgtkri21chemrm_q@yaqeen.com,Password123!,03226985089,AC Technician,Lahore,Wapda Town,500,4.8,135
CEWjwRD2XMQWfrjQv8iSLYpenvl2,Lahore Ac Services Group,Lahore   Group,provider_chijbuqmonmbgtkrej0wyuwz1ws@yaqeen.com,Password123!,03374163716,AC Technician,Lahore,Wapda Town,500,5,9
7kqxdKKv1tXvCsSPcbT4r4THaTA2,A2Z AC Repair Shop,A2Z,provider_chijvd_d4mubgtkr7pbq_bdfqlg@yaqeen.com,Password123!,03244471178,AC Technician,Lahore,Wapda Town,500,5,5
Rgf2gkXTHpbDbkIvwc87yeJkv9k1,Abdullah electric concern & HVAC services,Abdullah electric concern & HV,provider_chijg4fxnqwbgtkrnb_ji4n8mk0@yaqeen.com,Password123!,03116985089,AC Technician,Lahore,Wapda Town,500,5,4
V0keQ5Zi0HP0nA4mx24KBhYSaih2,Sultan Cooling & Electrician,Sultan Cooling &,provider_chijvet98subgtkrm5ovmwusihi@yaqeen.com,Password123!,03023450417,AC Technician,Lahore,Wapda Town,500,4.8,88
PLL54LjszhNANREFlBLLRJndHrI2,Daud repair services/Ac repair service centre Lahore/,Daud  /  service centre Lahore/,provider_chijzr_0taahgtkrmvr30mqcbee@yaqeen.com,Password123!,03334846062,AC Technician,Lahore,Wapda Town,500,4.9,114
XXi4bnLbuybtl7vNLt3qjnasca53,Madina Cooling Service Point,Madina Cooling Service Point,provider_chijjcxynhibgtkr2bxyejcnwcy@yaqeen.com,Password123!,03454805813,AC Technician,Lahore,Wapda Town,500,4.8,405
PaIUiEzJEVXn2eLMKtEh16LzARs2,Masood AC and freezer repairing point,Masood  and freezer ing point,provider_chije2jtlvmbgtkrewskanetct8@yaqeen.com,Password123!,03004413557,AC Technician,Lahore,Wapda Town,500,5,2
LpQcaoNb6ucAbS2qCNEwuhebWyo1,Electrician and Frig Ac and plumber All Type maintenance,and Frig  and plumber All Type maintenance,provider_chijqdxzxo4bgtkreqk_0927bhm@yaqeen.com,Password123!,03094149028,Plumber,Lahore,Wapda Town,300,5,122
